path	language	class	owner	dependency_direction
packages/ios-app/Sources/UI/Onboarding/Flow/OnboardingFlowView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Onboarding/Flow/OnboardingShell.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Onboarding/Pairing/QRCodeScannerSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Onboarding/Steps/PairingStep.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Onboarding/Steps/SetupStepComponents.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Onboarding/Steps/SetupSteps.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/RuntimeSurfaces/Display/GenerativeWebView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/RuntimeSurfaces/Display/StreamSheetView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/RuntimeSurfaces/GeneratedRuntimeSurfaceView+RenderingHelpers.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/RuntimeSurfaces/GeneratedRuntimeSurfaceView+Support.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/RuntimeSurfaces/GeneratedRuntimeSurfaceView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/ModelPicker/ModelPickerSheet+Sections.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/ModelPicker/ModelPickerSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/AgentSettingsPage.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/AppearanceSettingsPage.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ConnectionSettingsPage.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ContextSettingsPage.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/GoogleCloudRows.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ModelProviderSection.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ProviderApiKeyAlert.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ProviderAuthActionResult.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ProviderCredentialRow.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ProviderCredentialRowItem.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ProviderInfo.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ProviderServiceCard.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ModelProviders/ProviderStatusHelpers.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Pages/ProvidersSettingsPage.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Providers/OAuth/OAuthLoginSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Providers/OAuth/OAuthLoopbackServer.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Providers/OAuth/OAuthWebView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/FeedbackMailView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsCaption.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsCard.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsCycleToggle.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsInfoCard.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsPageContainer.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsRow.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsRowDivider.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsSectionHeader.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsServerSupport.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsSupport.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsView+FooterSupport.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsView+MainSection.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/SettingsView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Settings/Shell/TronStepper.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/System/CompactionDetailSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/System/InitializationErrorView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/System/LogViewer.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/System/ProviderErrorDetailSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/AppearanceSettings.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/FontFamily.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/FontSettings.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/TronColors.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/TronFontLoader.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/TronIcons.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/TronSpacing.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/TronThemeTokens.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Theme/TronTypography.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/capability/operations/replay.rs	rust	implementation	agent:capability	owner-private; callers enter through capability operation registry
packages/agent/src/domains/session/event_store/identity.rs	rust	implementation	agent:session-event-store	owner-private deterministic identity seam
packages/agent/src/domains/session/event_store/types/payloads/model.rs	rust	contract	agent:session-events	typed session event payload contract
packages/agent/src/domains/session/replay/mod.rs	rust	facade	agent:session-replay	session replay manifest facade
packages/agent/src/domains/session/replay/roundtrip.rs	rust	implementation	agent:session-replay	test-only offline replay verifier
packages/agent/src/domains/session/replay/tests.rs	rust	implementation	agent:session-replay	test-only replay manifest tests
packages/agent/src/engine/durability/replay.rs	rust	contract	agent:engine-durability	engine replay snapshot DTO contract
packages/agent/src/engine/durability/ledger/sqlite_store/rows.rs	rust	implementation	agent:engine-durability	owner-private row decoder helpers for the SQLite ledger store
packages/agent/src/shared/protocol/model_audit.rs	rust	contract	agent:shared-protocol	provider request audit DTO contract
packages/agent/src/shared/server/failure.rs	rust	contract	agent:shared-server	canonical server failure envelope contract used by transport, capability, and replay surfaces
packages/ios-app/Sources/Engine/Protocol/Core/FailurePayload.swift	swift	contract	ios:engine-protocol	server-authored failure payload DTO decoded by protocol and event projection surfaces
packages/agent/src/domains/agent/runtime/service/title_generation.rs	rust	implementation	agent:agent-runtime	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/contract.rs	rust	contract	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/deps.rs	rust	implementation	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/handlers.rs	rust	implementation	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/implementation/mod.rs	rust	facade	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/implementation/runtime/mod.rs	rust	facade	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/implementation/runtime/mlx.rs	rust	implementation	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/implementation/runtime/venv.rs	rust	implementation	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/implementation/types.rs	rust	implementation	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/transcription/mod.rs	rust	facade	agent:transcription	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/CameraModel.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/CameraPreviewView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/authority.rs	rust	implementation	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/contract.rs	rust	contract	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/errors.rs	rust	implementation	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/handlers.rs	rust	implementation	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/launcher.rs	rust	implementation	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/manifest.rs	rust	implementation	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/mod.rs	rust	facade	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/params.rs	rust	implementation	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/worker_lifecycle/resources.rs	rust	implementation	agent:worker-lifecycle	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/foundation/redaction.rs	rust	implementation	agent:shared-foundation	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Protocol/Transcription/EngineProtocolTypes+Transcription.swift	swift	generated-wire-dto	ios:engine	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Protocol/WorkerLifecycle/EngineProtocolTypes+WorkerLifecycle.swift	swift	generated-wire-dto	ios:engine	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Transport/Clients/TranscriptionClient.swift	swift	adapter	ios:engine	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Transport/Clients/WorkerLifecycleClient.swift	swift	adapter	ios:engine	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/Coordinators/ChatTranscriptionCoordinator.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+Errors.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Chat/ViewModel/ChatViewModel+Transcription.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/CapabilityEvidencePresentation.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/Timeline/Messages/LocalChatNotification.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/WorkerLifecycle/AgentCockpitState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/WorkerLifecycle/AgentCockpitDiscoveryState.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Session/WorkerLifecycle/AgentCockpitViewModel.swift	swift	implementation	ios:session	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Audio/ComposerMicCaptureEngine.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Audio/ComposerMicRecorder.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Audio/MicAvailabilityMonitor.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/AgentCockpit/AgentCockpitViews.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/AgentCockpit/AgentCockpitDiscoveryViews.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/RecentInputHistorySheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Sheets/LocalErrorDetailSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Shell/FloatingNewSessionButton.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Shell/SessionList.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Onboarding/Flow/OnboardingFlowPresentation.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/App/CommandMode/MacCommandLineMode.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/App/CommandMode/MacCommandModeServerStarter.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/App/Composition/EnvironmentSetup.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/App/Lifecycle/MacAppStartupMaintenance.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/App/Lifecycle/MacRuntimeVariant.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/App/Lifecycle/TronMacApp.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/MenuBar/Actions/MenuBarActionHandler.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/MenuBar/Actions/MenuBarFeedbackAction.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/MenuBar/Controller/MenuBarController.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/MenuBar/Presentation/MenuBarItemBuilder.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/MenuBar/Presentation/MenuBarLogReader.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/MenuBar/Presentation/MenuBarLogsView.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/Health/ServerHealthAwaiter.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/Health/ServerPing.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/Health/ServerStatusPoller.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/LaunchAgent/LaunchAgentManaging.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/LaunchAgent/LiveLaunchAgentManager.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/PairingToken/BearerTokenReader.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/Paths/ServerSettingsProfile.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/Paths/TronPaths.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/ProcessControl/DevServerStopper.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/ProcessControl/ServerProcessProbe.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/ProcessControl/SingleInstanceLock.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Server/ProcessControl/TronUninstaller.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Diagnostics/DiagnosticsRedactor.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Feedback/FeedbackComposer.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Foundation/Subprocess.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Foundation/VersionDisplay.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Onboarding/ExistingInstallDetector.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Onboarding/InstallPlanner.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Onboarding/MacPermissionProbe.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Onboarding/OnboardedSentinelWriter.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Onboarding/OnboardingModels.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Onboarding/PermissionDeepLink.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Onboarding/TailscaleProbe.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Pairing/LocalComputerName.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Pairing/PairingURLBuilder.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Pairing/QRCodeGenerator.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Theme/TronColors.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Theme/TronFontLoader.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Support/Theme/TronTypography.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Components/WindowConfigurator.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Components/WizardButtonStyle.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Components/WizardLayout.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Flow/WizardState.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Flow/WizardView.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Steps/DoneStep.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Steps/IOSBetaStep.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Steps/InstallStep.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Steps/PairingInfoStep.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Steps/PermissionsStep.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Steps/TailscaleStep.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/mac-app/Sources/Wizard/Steps/WelcomeStep.swift	swift	implementation	project	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/filesystem/contract.rs	rust	contract	agent:filesystem	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/filesystem/agent_support.rs	rust	implementation	agent:filesystem	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/filesystem/agent_tools.rs	rust	implementation	agent:filesystem	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/filesystem/handlers.rs	rust	implementation	agent:filesystem	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/filesystem/mod.rs	rust	facade	agent:filesystem	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/filesystem/service.rs	rust	implementation	agent:filesystem	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Engine/Protocol/Filesystem/EngineProtocolTypes+Filesystem.swift	swift	generated-wire-dto	ios:engine-protocol	wire/protocol-shaped DTOs; callers should translate before domain or UI logic
packages/ios-app/Sources/Engine/Transport/Clients/WorkspaceBrowserClient.swift	swift	adapter	ios:engine-transport	may depend inward on contracts and outward on one concrete external backend only
packages/ios-app/Sources/UI/Chat/Sheets/WorkspaceSelectorRows.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/capability/operations/catalog.rs	rust	implementation	agent:capability	owner-private; callers enter through capability operation registry
packages/agent/src/domains/catalog_discovery/mod.rs	rust	facade	agent:catalog-discovery	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/catalog_discovery/contract.rs	rust	contract	agent:catalog-discovery	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/catalog_discovery/errors.rs	rust	implementation	agent:catalog-discovery	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/catalog_discovery/handlers.rs	rust	implementation	agent:catalog-discovery	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/catalog_discovery/params.rs	rust	implementation	agent:catalog-discovery	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/catalog_discovery/projection.rs	rust	implementation	agent:catalog-discovery	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/catalog_discovery/report.rs	rust	implementation	agent:catalog-discovery	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/catalog_discovery/service.rs	rust	implementation	agent:catalog-discovery	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/catalog_discovery/tests.rs	rust	test-support	agent:catalog-discovery	test-only helper; production code must not depend on it
packages/agent/src/domains/approval/mod.rs	rust	facade	agent:approval	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/approval/contract.rs	rust	contract	agent:approval	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/approval/errors.rs	rust	implementation	agent:approval	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/approval/explanation.rs	rust	implementation	agent:approval	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/approval/handlers.rs	rust	implementation	agent:approval	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/approval/schema_tests.rs	rust	test-support	agent:approval	test-only schema alignment guard; production code must not depend on it
packages/agent/src/domains/approval/service.rs	rust	implementation	agent:approval	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/approval/support.rs	rust	implementation	agent:approval	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/approval/tests.rs	rust	test-support	agent:approval	test-only helper; production code must not depend on it
packages/agent/src/domains/approval/types.rs	rust	contract	agent:approval	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/capability/operations/memory.rs	rust	implementation	agent:capability	owner-private execute adapter; callers enter through capability::execute
packages/agent/src/domains/memory/mod.rs	rust	facade	agent:memory	domain root owns registration and docs; implementation stays in owner modules
packages/agent/src/domains/memory/contract.rs	rust	contract	agent:memory	may be shared across registration while preserving memory owner schemas
packages/agent/src/domains/memory/errors.rs	rust	implementation	agent:memory	owner-private error helpers; callers receive capability errors through facade
packages/agent/src/domains/memory/handlers.rs	rust	implementation	agent:memory	owner-private handler bindings; external callers use registered functions
packages/agent/src/domains/memory/migration.rs	rust	implementation	agent:memory	owner-private migration envelope behavior; callers use memory service facade
packages/agent/src/domains/memory/prompt_trace.rs	rust	implementation	agent:memory	owner-private prompt trace assembly; callers use memory service facade
packages/agent/src/domains/memory/schema_tests.rs	rust	test-support	agent:memory	test-only schema alignment guard; production code must not depend on it
packages/agent/src/domains/memory/service.rs	rust	implementation	agent:memory	owner-private service; callers must enter through domain functions or explicit service facade
packages/agent/src/domains/memory/support.rs	rust	implementation	agent:memory	owner-private helpers; external code must not import parsing/redaction internals
packages/agent/src/domains/memory/tests.rs	rust	test-support	agent:memory	test-only helper; production code must not depend on it
packages/agent/src/engine/durability/resources/memory_definitions.rs	rust	implementation	rust:engine	owner-private resource definition module; callers use engine resource facade
packages/agent/src/domains/capability/operations/jobs.rs	rust	implementation	agent:capability	owner-private execute adapter; callers enter through capability::execute
packages/agent/src/domains/jobs/mod.rs	rust	facade	agent:jobs	domain root owns registration, runtime setup, and docs; implementation stays in owner modules
packages/agent/src/domains/jobs/contract.rs	rust	contract	agent:jobs	may be shared across registration while preserving jobs owner schemas
packages/agent/src/domains/jobs/errors.rs	rust	implementation	agent:jobs	owner-private error helpers; callers receive capability errors through facade
packages/agent/src/domains/jobs/handlers.rs	rust	implementation	agent:jobs	owner-private handler bindings; external callers use registered functions
packages/agent/src/domains/jobs/runtime.rs	rust	implementation	agent:jobs	owner-private process runtime; callers use job service and registered functions
packages/agent/src/domains/jobs/schema_tests.rs	rust	test-support	agent:jobs	test-only schema alignment guard; production code must not depend on it
packages/agent/src/domains/jobs/service.rs	rust	implementation	agent:jobs	owner-private lifecycle service; callers must enter through domain functions or explicit service facade
packages/agent/src/domains/jobs/support.rs	rust	implementation	agent:jobs	owner-private parsing, stream, idempotency, and resource helpers
packages/agent/src/domains/jobs/tests.rs	rust	test-support	agent:jobs	test-only helper; production code must not depend on it
packages/agent/src/domains/jobs/types.rs	rust	contract	agent:jobs	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/engine/durability/resources/job_definitions.rs	rust	implementation	rust:engine	owner-private resource definition module; callers use engine resource facade
