id	surface	family	owner	audience	replacementClass	agentDefaultVisibility	purpose	effect	risk	authorityBoundary	evidenceBoundary	minimalityDecision	evolutionPath	nextAction	notes
grant::revoke	catalog_function	authority_kernel	engine::primitives::grant	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	engine_authority_grant_substrate	catalog_function_contract	catalog_function_contract	engine_owned_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
jobs::cancel	catalog_function	jobs	domains::jobs	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
jobs::cleanup	catalog_function	jobs	domains::jobs	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
jobs::list	catalog_function	jobs	domains::jobs	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
jobs::log	catalog_function	jobs	domains::jobs	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
jobs::start	catalog_function	jobs	domains::jobs	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
jobs::status	catalog_function	jobs	domains::jobs	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
logs::ingest	catalog_function	logs	domains::logs	agent_diagnostics	kernel_evolution_only	search_visible	filtered_log_ingest_and_recent_log_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
logs::recent	catalog_function	logs	domains::logs	agent_diagnostics	kernel_evolution_only	search_visible	filtered_log_ingest_and_recent_log_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
materialized_file::create	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
materialized_file::discard	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
materialized_file::hash_verify	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
materialized_file::inspect	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
materialized_file::promote	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
materialized_file::read	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
materialized_file::update	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
memory::configure_policy	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::decision_inspect	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::decision_list	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::edit	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::inspect	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::list	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::migrate_export	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::migrate_import	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::query_inspect	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::query_list	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::record_decision	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::record_prompt_trace	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::record_query	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::retain	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::status	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
memory::tombstone	catalog_function	memory	domains::memory	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	source_registered_catalog_function
message::delete	catalog_function	message	domains::message	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
model::list	catalog_function	model	domains::model	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
model::switch	catalog_function	model	domains::model	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
module_activity::overview	catalog_function	module_activity	domains::module_activity	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
patch::apply	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
patch::merge	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
patch::propose	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
queue::cancel	catalog_function	queue_kernel	engine::primitives::queue	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	durable_queue_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
queue::claim	catalog_function	queue_kernel	engine::primitives::queue	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	durable_queue_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
queue::complete	catalog_function	queue_kernel	engine::primitives::queue	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	durable_queue_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
queue::enqueue	catalog_function	queue_kernel	engine::primitives::queue	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	durable_queue_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
queue::fail	catalog_function	queue_kernel	engine::primitives::queue	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	durable_queue_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
queue::get	catalog_function	queue_kernel	engine::primitives::queue	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	durable_queue_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
queue::list	catalog_function	queue_kernel	engine::primitives::queue	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	durable_queue_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
resource::create	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
resource::inspect	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
resource::link	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
resource::list	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
resource::register_type	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
resource::update	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
session::archive	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::archive_older_than	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::create	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::delete	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::export	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::fork	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::get_head	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::get_history	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::get_state	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::list	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::reconstruct	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::replay_manifest	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::resume	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
session::unarchive	catalog_function	session	domains::session	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
settings::get	catalog_function	settings	domains::settings	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
settings::reset_to_defaults	catalog_function	settings	domains::settings	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
settings::update	catalog_function	settings	domains::settings	engine_internal	producer_extensible	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
state::compare_and_set	catalog_function	state_kernel	engine::primitives::state	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	scoped_engine_state_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
state::delete	catalog_function	state_kernel	engine::primitives::state	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	scoped_engine_state_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
state::get	catalog_function	state_kernel	engine::primitives::state	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	scoped_engine_state_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
state::list	catalog_function	state_kernel	engine::primitives::state	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	scoped_engine_state_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
state::set	catalog_function	state_kernel	engine::primitives::state	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	scoped_engine_state_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
storage::checkpoint	catalog_function	storage_kernel	engine::primitives::storage	agent_diagnostics	kernel_evolution_only	inspect_only	engine_storage_maintenance_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
storage::export_snapshot	catalog_function	storage_kernel	engine::primitives::storage	agent_diagnostics	kernel_evolution_only	inspect_only	engine_storage_maintenance_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
storage::retention_run	catalog_function	storage_kernel	engine::primitives::storage	agent_diagnostics	kernel_evolution_only	inspect_only	engine_storage_maintenance_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
storage::stats	catalog_function	storage_kernel	engine::primitives::storage	agent_diagnostics	kernel_evolution_only	inspect_only	engine_storage_maintenance_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
stream::poll	catalog_function	stream_kernel	engine::primitives::stream	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	engine_stream_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
stream::publish	catalog_function	stream_kernel	engine::primitives::stream	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	engine_stream_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
stream::subscribe	catalog_function	stream_kernel	engine::primitives::stream	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	engine_stream_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
stream::unsubscribe	catalog_function	stream_kernel	engine::primitives::stream	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	engine_stream_delivery_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
system::get_info	catalog_function	system_kernel	domains::system	agent_diagnostics	kernel_evolution_only	inspect_only	system_info_and_shutdown_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
system::ping	catalog_function	system_kernel	domains::system	agent_diagnostics	kernel_evolution_only	inspect_only	system_info_and_shutdown_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
